employee_id,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z
EMP101640,7.0,2.0,6.0,9.0,3.0,8.0,5.0,4.0,5.0,3.0,7.0,8.0,5.0,8.0,4.0,9.0,2.0,9.0,2.0,7.0
EMP101641,4.0,8.0,3.0,8.0,7.0,2.0,5.0,3.0,4.0,1.0,6.0,6.0,9.0,2.0,3.0,4.9535135135135135,7.0,6.0,8.0,9.0
EMP101642,7.0,7.0,1.0,9.0,3.0,7.0,9.0,7.0,9.0,1.0,7.0,6.0,4.0,2.0,8.0,5.0,5.0,6.0,3.0,4.0
EMP101643,5.0,3.0,1.0,7.0,6.0,9.0,8.0,2.0,3.0,6.0,5.09277238403452,6.0,1.0,5.0,1.0,4.9535135135135135,1.0,3.0,1.0,9.0
EMP101644,2.0,6.0,6.0,6.0,4.0,5.057158410451824,9.0,5.0,4.0,1.0,3.0,5.0,9.0,7.0,2.0,7.0,1.0,2.0,1.0,7.0
EMP101645,4.0,4.918201516793066,3.0,5.0,7.0,5.0,1.0,2.0,8.0,2.0,5.0,4.0,4.0,8.0,9.0,4.0,9.0,5.0,1.0,2.0
EMP101646,3.0,3.0,8.0,8.0,9.0,2.0,6.0,1.0,8.0,1.0,5.09277238403452,8.0,7.0,2.0,2.0,7.0,5.0,6.0,5.0,4.976151761517615
EMP101647,7.0,2.0,5.0,7.0,6.0,2.0,8.0,5.0,2.0,6.0,6.0,9.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0
EMP101648,9.0,8.0,3.0,6.0,8.0,5.057158410451824,7.0,1.0,7.0,3.0,8.0,1.0,9.0,9.0,4.0,5.0,5.0,4.0,1.0,1.0
EMP101649,5.0,5.0,1.0,3.0,6.0,9.0,9.0,5.0,4.0,3.0,5.0,4.0,6.0,9.0,1.0,8.0,3.0,6.0,8.0,6.0
EMP101650,2.0,2.0,8.0,3.0,5.065916398713826,5.0,9.0,3.0,9.0,8.0,2.0,4.892915980230643,3.0,5.0,7.0,7.0,8.0,9.0,3.0,4.0
EMP101651,2.0,9.0,8.0,4.977813852813853,1.0,6.0,2.0,9.0,5.0,2.0,5.0,4.0,4.996811902231668,4.0,6.0,2.0,4.0,6.0,5.0,4.0
EMP101652,2.0,5.0,4.86058981233244,3.0,9.0,8.0,4.0,6.0,5.0,8.0,5.0,7.0,4.0,5.026344086021505,6.0,5.0,8.0,9.0,7.0,5.0
EMP101653,5.0,9.0,7.0,5.0,5.0,7.0,8.0,9.0,4.0,5.099836333878887,9.0,9.0,8.0,3.0,5.0,7.0,3.0,1.0,2.0,3.0
EMP101654,1.0,8.0,1.0,5.0,4.0,2.0,5.0,7.0,1.0,8.0,9.0,3.0,2.0,5.0,1.0,2.0,5.0,6.0,7.0,4.976151761517615
EMP101655,5.030711206896552,8.0,6.0,6.0,8.0,6.0,4.0,2.0,8.0,8.0,3.0,6.0,2.0,7.0,5.0,5.0,6.0,2.0,6.0,1.0
EMP101656,3.0,3.0,9.0,8.0,2.0,7.0,6.0,5.0,2.0,9.0,9.0,7.0,9.0,7.0,9.0,4.9535135135135135,6.0,9.0,7.0,3.0
EMP101657,5.030711206896552,8.0,6.0,4.977813852813853,6.0,1.0,6.0,8.0,4.0,5.099836333878887,3.0,2.0,9.0,4.0,4.994585814834867,9.0,6.0,5.0,8.0,7.0
EMP101658,4.0,7.0,3.0,4.0,1.0,2.0,6.0,4.0,4.0,5.0,8.0,7.0,2.0,9.0,3.0,7.0,1.0,8.0,5.02094522019334,4.0
EMP101659,5.030711206896552,5.0,6.0,7.0,4.0,2.0,3.0,2.0,5.0158469945355195,4.0,9.0,5.0,6.0,5.026344086021505,2.0,3.0,1.0,6.0,3.0,6.0
EMP101660,2.0,7.0,4.86058981233244,2.0,6.0,4.0,7.0,7.0,8.0,2.0,5.0,9.0,2.0,6.0,4.0,2.0,6.0,2.0,9.0,6.0
EMP101661,5.0,2.0,7.0,6.0,1.0,5.0,5.0,5.036314363143632,3.0,7.0,4.0,4.892915980230643,1.0,8.0,3.0,8.0,5.0,3.0,6.0,4.976151761517615
EMP101662,9.0,9.0,8.0,4.0,2.0,4.0,6.0,1.0,9.0,5.099836333878887,9.0,3.0,4.996811902231668,1.0,7.0,9.0,7.0,6.0,9.0,5.0
EMP101663,2.0,3.0,6.0,3.0,6.0,2.0,4.0,5.036314363143632,6.0,3.0,7.0,7.0,2.0,4.0,4.994585814834867,7.0,7.0,6.0,4.0,8.0
EMP101664,5.0,8.0,8.0,9.0,2.0,4.0,4.931536388140162,2.0,2.0,1.0,9.0,5.0,4.0,5.026344086021505,9.0,6.0,3.0,3.0,5.0,2.0
EMP101665,2.0,2.0,9.0,4.0,4.0,2.0,8.0,4.0,8.0,3.0,5.0,4.0,7.0,9.0,4.994585814834867,6.0,9.0,7.0,7.0,9.0
EMP101666,5.030711206896552,4.918201516793066,5.0,4.0,9.0,1.0,5.0,8.0,1.0,4.0,9.0,4.0,5.0,4.0,9.0,9.0,7.0,1.0,3.0,5.0
EMP101667,6.0,3.0,1.0,4.0,2.0,3.0,3.0,8.0,6.0,8.0,3.0,5.0,5.0,2.0,3.0,6.0,4.0,4.0,9.0,3.0
EMP101668,5.0,8.0,4.0,5.0,3.0,2.0,9.0,8.0,7.0,1.0,3.0,2.0,8.0,8.0,9.0,3.0,7.0,9.0,9.0,9.0
EMP101669,3.0,4.0,8.0,4.977813852813853,1.0,5.057158410451824,9.0,3.0,5.0,4.0,3.0,4.892915980230643,6.0,3.0,5.0,3.0,8.0,8.0,6.0,5.0
EMP101670,8.0,1.0,8.0,6.0,8.0,4.0,4.0,1.0,4.0,9.0,3.0,7.0,4.996811902231668,4.0,1.0,3.0,3.0,6.0,1.0,1.0
EMP101671,2.0,5.0,1.0,2.0,6.0,5.0,4.0,7.0,4.0,1.0,3.0,9.0,8.0,3.0,2.0,4.0,9.0,5.0,8.0,2.0
EMP101672,2.0,5.0,2.0,4.977813852813853,8.0,8.0,4.931536388140162,5.036314363143632,9.0,7.0,2.0,6.0,6.0,3.0,3.0,4.0,4.905609492988134,7.0,5.0,8.0
EMP101673,4.0,4.0,8.0,9.0,3.0,9.0,8.0,1.0,4.0,5.0,5.09277238403452,1.0,6.0,6.0,5.0,5.0,5.0,2.0,2.0,4.0
EMP101674,4.0,6.0,5.0,5.0,5.065916398713826,4.0,2.0,9.0,3.0,3.0,4.0,8.0,5.0,5.026344086021505,6.0,9.0,3.0,3.0,2.0,4.976151761517615
EMP101675,5.0,6.0,7.0,3.0,7.0,7.0,1.0,9.0,9.0,3.0,2.0,4.0,4.0,5.0,8.0,4.0,8.0,9.0,5.02094522019334,1.0
EMP101676,9.0,4.0,6.0,1.0,5.0,5.057158410451824,5.0,9.0,9.0,8.0,5.0,3.0,1.0,4.0,9.0,4.9535135135135135,7.0,2.0,1.0,3.0
EMP101677,8.0,9.0,6.0,6.0,7.0,9.0,7.0,8.0,9.0,1.0,5.09277238403452,5.0,1.0,8.0,6.0,6.0,2.0,5.0,1.0,7.0
EMP101678,2.0,9.0,4.0,2.0,8.0,7.0,4.931536388140162,5.0,3.0,8.0,9.0,4.892915980230643,5.0,1.0,3.0,5.0,4.0,3.0,3.0,5.0
EMP101679,3.0,3.0,9.0,7.0,4.0,6.0,5.0,9.0,3.0,5.0,5.0,2.0,9.0,5.026344086021505,4.994585814834867,4.0,5.0,9.0,7.0,3.0
EMP101680,8.0,8.0,8.0,9.0,3.0,2.0,1.0,5.036314363143632,6.0,5.099836333878887,6.0,7.0,8.0,5.026344086021505,5.0,6.0,6.0,1.0,5.0,6.0
EMP101681,4.0,4.0,8.0,9.0,6.0,4.0,5.0,2.0,9.0,5.099836333878887,8.0,6.0,3.0,5.0,8.0,2.0,1.0,1.0,3.0,2.0
EMP101682,7.0,8.0,4.0,9.0,4.0,4.0,4.931536388140162,7.0,1.0,5.0,6.0,4.0,9.0,9.0,4.994585814834867,8.0,9.0,5.0,6.0,1.0
EMP101683,8.0,4.0,4.86058981233244,9.0,2.0,4.0,4.931536388140162,2.0,5.0158469945355195,9.0,8.0,4.892915980230643,3.0,6.0,4.0,3.0,9.0,7.0,4.0,1.0
EMP101684,8.0,1.0,5.0,3.0,2.0,6.0,6.0,6.0,5.0,9.0,4.0,6.0,7.0,2.0,9.0,4.9535135135135135,9.0,8.0,6.0,5.0
EMP101685,2.0,7.0,6.0,6.0,5.0,4.0,9.0,2.0,4.0,5.0,5.09277238403452,5.0,3.0,7.0,7.0,8.0,8.0,1.0,2.0,3.0
EMP101686,6.0,1.0,6.0,2.0,8.0,8.0,2.0,1.0,8.0,2.0,7.0,5.0,9.0,4.0,9.0,1.0,5.0,8.0,4.0,4.976151761517615
EMP101687,1.0,8.0,1.0,7.0,3.0,8.0,1.0,9.0,5.0158469945355195,8.0,4.0,5.0,4.0,4.0,1.0,1.0,9.0,4.0,2.0,1.0
EMP101688,4.0,1.0,3.0,1.0,5.065916398713826,8.0,7.0,2.0,6.0,8.0,7.0,4.0,3.0,9.0,9.0,3.0,4.0,8.0,1.0,4.0
EMP101689,4.0,8.0,8.0,4.0,9.0,1.0,7.0,6.0,9.0,2.0,4.0,2.0,8.0,5.0,7.0,5.0,5.0,5.0,1.0,4.0
EMP101690,9.0,1.0,5.0,8.0,3.0,5.0,1.0,7.0,8.0,1.0,3.0,4.0,3.0,2.0,8.0,9.0,1.0,2.0,3.0,6.0
EMP101691,8.0,7.0,4.0,3.0,7.0,8.0,1.0,9.0,5.0158469945355195,1.0,6.0,1.0,4.996811902231668,8.0,4.994585814834867,4.9535135135135135,7.0,9.0,7.0,8.0
EMP101692,3.0,7.0,6.0,4.977813852813853,7.0,9.0,8.0,1.0,4.0,2.0,3.0,8.0,6.0,2.0,5.0,1.0,6.0,1.0,5.0,5.0
EMP101693,2.0,4.918201516793066,5.0,1.0,7.0,6.0,7.0,1.0,9.0,2.0,4.0,6.0,3.0,8.0,4.0,7.0,2.0,4.98696360673547,8.0,4.0
EMP101694,4.0,4.0,3.0,1.0,5.0,8.0,4.0,3.0,8.0,8.0,5.09277238403452,3.0,9.0,6.0,8.0,6.0,7.0,9.0,5.02094522019334,5.0
EMP101695,1.0,4.918201516793066,6.0,9.0,5.0,8.0,6.0,4.0,4.0,2.0,9.0,9.0,7.0,4.0,2.0,6.0,3.0,8.0,6.0,4.976151761517615
EMP101696,4.0,9.0,6.0,3.0,8.0,2.0,9.0,1.0,6.0,3.0,1.0,8.0,4.0,7.0,7.0,7.0,1.0,7.0,3.0,6.0
EMP101697,8.0,3.0,6.0,4.977813852813853,5.0,3.0,1.0,3.0,5.0,6.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,9.0,8.0
EMP101698,3.0,5.0,5.0,4.977813852813853,3.0,3.0,1.0,4.0,1.0,6.0,9.0,1.0,2.0,6.0,2.0,9.0,7.0,9.0,2.0,1.0
EMP101699,7.0,2.0,4.0,4.977813852813853,1.0,7.0,2.0,4.0,8.0,3.0,8.0,5.0,1.0,2.0,1.0,8.0,3.0,9.0,1.0,8.0
EMP101700,7.0,3.0,6.0,4.977813852813853,4.0,2.0,9.0,3.0,4.0,5.0,8.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,9.0
EMP101701,1.0,5.0,3.0,4.0,6.0,2.0,3.0,5.036314363143632,5.0,6.0,1.0,6.0,8.0,5.026344086021505,3.0,6.0,9.0,5.0,4.0,7.0
EMP101702,8.0,5.0,6.0,7.0,2.0,5.0,2.0,3.0,1.0,7.0,4.0,8.0,3.0,5.0,1.0,4.9535135135135135,1.0,7.0,9.0,7.0
EMP101703,4.0,5.0,5.0,5.0,1.0,6.0,2.0,8.0,1.0,2.0,5.09277238403452,4.892915980230643,5.0,1.0,4.994585814834867,6.0,8.0,5.0,5.0,1.0
EMP101704,8.0,4.0,9.0,6.0,2.0,3.0,3.0,7.0,4.0,6.0,6.0,2.0,9.0,4.0,4.0,2.0,4.905609492988134,1.0,6.0,8.0
EMP101705,5.0,5.0,4.86058981233244,4.0,7.0,2.0,4.931536388140162,2.0,7.0,4.0,1.0,8.0,7.0,4.0,5.0,4.0,1.0,3.0,5.0,3.0
EMP101706,1.0,5.0,4.86058981233244,1.0,1.0,8.0,1.0,5.036314363143632,2.0,8.0,4.0,1.0,2.0,7.0,8.0,7.0,4.0,4.0,5.0,5.0
EMP101707,4.0,5.0,7.0,4.0,5.065916398713826,6.0,1.0,2.0,9.0,4.0,7.0,3.0,3.0,8.0,2.0,7.0,3.0,9.0,1.0,3.0
EMP101708,6.0,1.0,6.0,8.0,9.0,2.0,2.0,7.0,5.0158469945355195,4.0,2.0,1.0,6.0,6.0,5.0,1.0,7.0,1.0,4.0,8.0
EMP101709,5.030711206896552,4.918201516793066,2.0,5.0,6.0,2.0,6.0,6.0,1.0,1.0,7.0,2.0,9.0,2.0,9.0,9.0,4.0,7.0,2.0,5.0
EMP101710,2.0,6.0,7.0,1.0,2.0,5.0,3.0,7.0,5.0,5.099836333878887,5.09277238403452,4.0,1.0,6.0,2.0,4.9535135135135135,6.0,3.0,2.0,4.0
EMP101711,5.0,4.0,7.0,2.0,8.0,5.057158410451824,2.0,9.0,5.0158469945355195,2.0,7.0,5.0,1.0,8.0,4.0,5.0,4.905609492988134,4.0,2.0,2.0
EMP101712,9.0,5.0,5.0,5.0,8.0,4.0,6.0,5.0,7.0,9.0,2.0,8.0,7.0,2.0,3.0,4.0,6.0,7.0,6.0,1.0
EMP101713,2.0,6.0,4.0,4.977813852813853,4.0,2.0,9.0,8.0,2.0,7.0,8.0,6.0,9.0,7.0,9.0,4.0,7.0,1.0,9.0,9.0
EMP101714,2.0,4.918201516793066,2.0,9.0,6.0,9.0,4.0,3.0,5.0158469945355195,1.0,4.0,9.0,3.0,7.0,8.0,7.0,1.0,5.0,4.0,3.0
EMP101715,1.0,4.0,4.86058981233244,9.0,7.0,1.0,4.0,9.0,6.0,7.0,6.0,4.0,7.0,4.0,6.0,4.9535135135135135,4.905609492988134,8.0,1.0,5.0
EMP101716,8.0,3.0,4.0,5.0,5.0,9.0,3.0,1.0,5.0158469945355195,2.0,4.0,7.0,2.0,5.026344086021505,5.0,8.0,4.0,3.0,5.0,5.0
EMP101717,9.0,4.0,7.0,8.0,9.0,7.0,4.931536388140162,2.0,8.0,8.0,4.0,2.0,2.0,2.0,2.0,6.0,8.0,6.0,1.0,8.0
EMP101718,5.030711206896552,7.0,5.0,4.977813852813853,7.0,7.0,3.0,7.0,8.0,5.0,9.0,1.0,4.0,4.0,8.0,1.0,5.0,7.0,3.0,3.0
EMP101719,3.0,4.918201516793066,6.0,5.0,6.0,8.0,2.0,2.0,5.0,2.0,8.0,2.0,6.0,4.0,3.0,4.0,6.0,5.0,4.0,8.0
EMP101720,4.0,1.0,8.0,9.0,6.0,8.0,2.0,2.0,3.0,9.0,3.0,8.0,8.0,9.0,2.0,4.0,1.0,9.0,3.0,4.0
EMP101721,4.0,6.0,3.0,4.0,9.0,8.0,3.0,7.0,1.0,6.0,5.0,3.0,3.0,5.026344086021505,7.0,9.0,5.0,9.0,2.0,7.0
EMP101722,3.0,6.0,4.86058981233244,4.0,5.0,1.0,7.0,5.036314363143632,9.0,5.099836333878887,5.09277238403452,1.0,9.0,7.0,4.0,7.0,7.0,8.0,5.02094522019334,1.0
EMP101723,3.0,5.0,7.0,7.0,9.0,8.0,4.931536388140162,5.0,1.0,5.099836333878887,5.0,4.0,1.0,7.0,4.0,2.0,6.0,9.0,4.0,4.976151761517615
EMP101724,3.0,9.0,6.0,4.977813852813853,2.0,7.0,3.0,3.0,9.0,1.0,4.0,5.0,1.0,9.0,3.0,9.0,4.0,2.0,5.02094522019334,1.0
EMP101725,2.0,1.0,7.0,1.0,2.0,1.0,6.0,4.0,7.0,6.0,8.0,6.0,6.0,1.0,7.0,6.0,5.0,3.0,5.02094522019334,9.0
EMP101726,1.0,4.0,2.0,7.0,4.0,2.0,6.0,6.0,5.0158469945355195,2.0,2.0,4.0,2.0,3.0,4.994585814834867,7.0,7.0,5.0,5.02094522019334,2.0
EMP101727,1.0,1.0,7.0,4.977813852813853,3.0,5.057158410451824,4.0,5.036314363143632,5.0158469945355195,3.0,3.0,5.0,6.0,2.0,1.0,2.0,9.0,3.0,9.0,2.0
EMP101728,8.0,8.0,5.0,9.0,4.0,4.0,6.0,7.0,5.0158469945355195,9.0,2.0,1.0,3.0,6.0,7.0,1.0,4.0,6.0,3.0,3.0
EMP101729,8.0,3.0,1.0,6.0,1.0,7.0,8.0,5.036314363143632,3.0,4.0,7.0,4.892915980230643,2.0,3.0,6.0,9.0,2.0,8.0,9.0,2.0
EMP101730,1.0,8.0,9.0,2.0,7.0,8.0,8.0,8.0,3.0,8.0,4.0,6.0,1.0,5.0,4.994585814834867,7.0,4.0,8.0,5.0,4.0
EMP101731,8.0,5.0,7.0,8.0,2.0,5.057158410451824,8.0,1.0,9.0,4.0,2.0,8.0,1.0,1.0,4.994585814834867,4.9535135135135135,1.0,5.0,8.0,1.0
EMP101732,2.0,4.0,6.0,2.0,5.065916398713826,4.0,4.0,3.0,6.0,6.0,6.0,8.0,9.0,8.0,5.0,8.0,6.0,1.0,2.0,4.0
EMP101733,9.0,7.0,5.0,9.0,8.0,5.0,3.0,1.0,4.0,5.0,9.0,2.0,7.0,5.026344086021505,6.0,8.0,8.0,1.0,3.0,2.0
EMP101734,2.0,1.0,5.0,2.0,2.0,6.0,4.931536388140162,5.0,8.0,9.0,5.0,1.0,5.0,3.0,2.0,5.0,2.0,9.0,6.0,7.0
EMP101735,5.030711206896552,9.0,3.0,8.0,4.0,5.0,7.0,8.0,8.0,6.0,9.0,5.0,5.0,9.0,5.0,5.0,5.0,6.0,9.0,3.0
EMP101736,6.0,8.0,1.0,4.0,5.0,7.0,7.0,6.0,1.0,4.0,1.0,1.0,2.0,5.026344086021505,7.0,6.0,4.905609492988134,1.0,7.0,9.0
EMP101737,6.0,3.0,6.0,6.0,8.0,7.0,9.0,7.0,1.0,1.0,3.0,2.0,7.0,3.0,1.0,4.9535135135135135,3.0,5.0,5.02094522019334,4.0
EMP101738,8.0,3.0,4.0,5.0,5.0,9.0,6.0,8.0,3.0,2.0,8.0,2.0,2.0,3.0,8.0,3.0,8.0,4.0,4.0,5.0
EMP101739,8.0,3.0,9.0,4.0,6.0,5.057158410451824,4.931536388140162,8.0,7.0,2.0,3.0,6.0,7.0,2.0,6.0,7.0,2.0,5.0,7.0,6.0
EMP101740,3.0,2.0,9.0,9.0,3.0,2.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,7.0,4.994585814834867,5.0,1.0,8.0,5.0,2.0
EMP101741,3.0,9.0,3.0,4.0,9.0,5.0,1.0,4.0,8.0,6.0,2.0,4.892915980230643,6.0,1.0,3.0,1.0,1.0,6.0,5.0,1.0
EMP101742,9.0,4.0,7.0,5.0,9.0,5.057158410451824,1.0,4.0,7.0,2.0,4.0,7.0,4.996811902231668,3.0,8.0,9.0,1.0,4.98696360673547,8.0,3.0
EMP101743,9.0,6.0,4.0,4.977813852813853,2.0,5.0,2.0,2.0,7.0,3.0,4.0,8.0,2.0,8.0,7.0,6.0,4.905609492988134,4.0,9.0,7.0
EMP101744,1.0,4.0,7.0,5.0,2.0,5.057158410451824,2.0,2.0,7.0,2.0,2.0,3.0,6.0,2.0,5.0,3.0,7.0,3.0,8.0,5.0
EMP101745,5.030711206896552,8.0,4.0,4.977813852813853,4.0,9.0,1.0,5.036314363143632,6.0,6.0,3.0,8.0,2.0,2.0,8.0,6.0,9.0,1.0,8.0,7.0
EMP101746,9.0,3.0,4.0,1.0,2.0,8.0,7.0,9.0,9.0,6.0,9.0,7.0,1.0,9.0,5.0,4.0,1.0,1.0,8.0,3.0
EMP101747,3.0,4.0,5.0,2.0,8.0,4.0,7.0,7.0,6.0,2.0,2.0,7.0,5.0,6.0,3.0,8.0,7.0,7.0,5.02094522019334,9.0
EMP101748,4.0,4.0,4.0,7.0,4.0,2.0,1.0,6.0,5.0158469945355195,7.0,7.0,2.0,7.0,6.0,4.0,6.0,1.0,3.0,1.0,8.0
EMP101749,3.0,3.0,6.0,4.0,6.0,5.0,9.0,9.0,2.0,1.0,5.0,6.0,7.0,6.0,7.0,8.0,4.905609492988134,9.0,7.0,6.0
EMP101750,7.0,1.0,7.0,6.0,9.0,9.0,3.0,7.0,5.0158469945355195,8.0,3.0,7.0,2.0,1.0,6.0,4.9535135135135135,7.0,8.0,1.0,4.0
EMP101751,4.0,4.0,5.0,2.0,7.0,8.0,6.0,8.0,1.0,1.0,2.0,4.0,4.0,4.0,8.0,2.0,2.0,7.0,7.0,5.0
EMP101752,9.0,8.0,5.0,8.0,1.0,8.0,7.0,9.0,6.0,9.0,6.0,2.0,9.0,3.0,1.0,7.0,9.0,8.0,7.0,9.0
EMP101753,2.0,5.0,7.0,1.0,7.0,4.0,8.0,8.0,3.0,5.0,1.0,7.0,5.0,7.0,1.0,6.0,2.0,5.0,1.0,8.0
EMP101754,1.0,4.918201516793066,5.0,1.0,6.0,9.0,3.0,8.0,5.0,8.0,4.0,6.0,4.996811902231668,5.026344086021505,4.0,7.0,4.0,7.0,8.0,7.0
EMP101755,3.0,9.0,1.0,2.0,1.0,9.0,2.0,3.0,7.0,5.0,5.09277238403452,2.0,6.0,3.0,4.994585814834867,1.0,4.0,3.0,3.0,1.0
EMP101756,5.030711206896552,1.0,1.0,8.0,7.0,3.0,6.0,2.0,5.0158469945355195,8.0,4.0,9.0,3.0,6.0,3.0,4.9535135135135135,8.0,4.0,5.02094522019334,2.0
EMP101757,6.0,5.0,1.0,8.0,1.0,6.0,1.0,1.0,9.0,6.0,5.09277238403452,7.0,8.0,2.0,4.0,4.9535135135135135,8.0,3.0,8.0,4.976151761517615
EMP101758,8.0,7.0,4.0,9.0,7.0,6.0,2.0,7.0,3.0,5.099836333878887,5.0,4.0,4.996811902231668,2.0,8.0,9.0,8.0,6.0,2.0,4.976151761517615
EMP101759,9.0,8.0,7.0,1.0,8.0,7.0,2.0,7.0,2.0,7.0,5.09277238403452,8.0,4.996811902231668,4.0,7.0,2.0,1.0,3.0,9.0,9.0
EMP101760,8.0,5.0,7.0,9.0,5.0,4.0,9.0,3.0,1.0,5.0,7.0,1.0,5.0,4.0,7.0,5.0,9.0,7.0,8.0,5.0
EMP101761,3.0,3.0,3.0,2.0,8.0,5.0,4.931536388140162,7.0,7.0,2.0,6.0,9.0,1.0,3.0,2.0,4.9535135135135135,8.0,8.0,4.0,9.0
EMP101762,3.0,8.0,2.0,2.0,8.0,4.0,4.931536388140162,1.0,6.0,5.099836333878887,2.0,9.0,5.0,8.0,6.0,7.0,1.0,1.0,1.0,6.0
EMP101763,9.0,3.0,5.0,3.0,6.0,6.0,7.0,8.0,4.0,7.0,5.09277238403452,4.0,7.0,3.0,3.0,1.0,6.0,3.0,3.0,6.0
EMP101764,2.0,7.0,7.0,5.0,5.0,7.0,7.0,5.036314363143632,1.0,7.0,7.0,9.0,1.0,4.0,9.0,9.0,1.0,8.0,1.0,3.0
EMP101765,4.0,5.0,4.0,1.0,1.0,5.0,9.0,3.0,3.0,5.0,5.09277238403452,1.0,9.0,5.0,4.994585814834867,2.0,4.0,4.0,2.0,3.0
EMP101766,1.0,8.0,3.0,4.0,4.0,2.0,8.0,5.036314363143632,7.0,4.0,8.0,6.0,4.996811902231668,5.0,9.0,4.0,6.0,6.0,2.0,6.0
EMP101767,9.0,8.0,2.0,5.0,8.0,5.0,3.0,2.0,4.0,2.0,5.09277238403452,3.0,4.0,6.0,3.0,2.0,3.0,3.0,5.0,4.976151761517615
EMP101768,9.0,8.0,9.0,4.977813852813853,4.0,2.0,4.931536388140162,9.0,4.0,2.0,6.0,8.0,6.0,2.0,5.0,2.0,6.0,5.0,1.0,9.0
EMP101769,5.030711206896552,3.0,4.0,6.0,5.065916398713826,1.0,9.0,7.0,3.0,8.0,9.0,5.0,7.0,7.0,5.0,5.0,2.0,2.0,6.0,4.976151761517615
EMP101770,2.0,3.0,1.0,9.0,6.0,2.0,2.0,9.0,5.0158469945355195,9.0,8.0,9.0,5.0,3.0,3.0,1.0,4.0,2.0,2.0,7.0
EMP101771,3.0,9.0,8.0,5.0,4.0,1.0,4.0,2.0,6.0,5.099836333878887,7.0,7.0,4.0,4.0,2.0,5.0,4.0,7.0,9.0,4.976151761517615
EMP101772,9.0,7.0,2.0,6.0,1.0,5.057158410451824,4.0,4.0,3.0,9.0,8.0,3.0,3.0,5.026344086021505,7.0,6.0,3.0,1.0,3.0,2.0
EMP101773,3.0,7.0,8.0,3.0,9.0,8.0,2.0,3.0,5.0,1.0,7.0,6.0,5.0,7.0,8.0,4.0,4.0,6.0,6.0,2.0
EMP101774,3.0,4.918201516793066,8.0,6.0,6.0,6.0,2.0,6.0,2.0,7.0,4.0,6.0,5.0,8.0,9.0,3.0,7.0,7.0,2.0,4.0
EMP101775,5.030711206896552,9.0,5.0,8.0,9.0,4.0,1.0,5.0,4.0,8.0,8.0,2.0,6.0,9.0,3.0,1.0,7.0,3.0,7.0,4.0
EMP101776,4.0,6.0,4.86058981233244,1.0,9.0,1.0,9.0,6.0,7.0,7.0,9.0,7.0,7.0,7.0,1.0,6.0,8.0,2.0,2.0,3.0
EMP101777,3.0,9.0,5.0,9.0,1.0,8.0,4.931536388140162,9.0,8.0,1.0,1.0,1.0,1.0,6.0,9.0,9.0,7.0,1.0,5.02094522019334,9.0
EMP101778,2.0,9.0,1.0,7.0,7.0,1.0,3.0,7.0,3.0,1.0,9.0,4.0,5.0,9.0,4.0,6.0,2.0,4.98696360673547,4.0,7.0
EMP101779,9.0,3.0,3.0,2.0,3.0,2.0,2.0,5.036314363143632,8.0,8.0,3.0,2.0,2.0,5.0,4.0,6.0,4.0,9.0,7.0,9.0
EMP101780,5.030711206896552,7.0,1.0,9.0,6.0,2.0,6.0,8.0,9.0,1.0,2.0,1.0,4.996811902231668,2.0,4.994585814834867,1.0,2.0,4.0,4.0,9.0
EMP101781,7.0,2.0,4.0,8.0,5.0,3.0,6.0,2.0,3.0,1.0,9.0,8.0,3.0,7.0,3.0,7.0,9.0,3.0,7.0,5.0
EMP101782,8.0,9.0,3.0,3.0,4.0,9.0,8.0,8.0,4.0,9.0,1.0,6.0,1.0,9.0,1.0,1.0,3.0,9.0,9.0,1.0
EMP101783,5.0,6.0,9.0,4.977813852813853,2.0,5.057158410451824,1.0,3.0,3.0,8.0,9.0,9.0,4.0,6.0,7.0,6.0,4.905609492988134,4.0,8.0,4.0
EMP101784,6.0,3.0,6.0,4.0,3.0,1.0,4.931536388140162,6.0,2.0,7.0,4.0,3.0,5.0,2.0,9.0,2.0,8.0,8.0,3.0,9.0
EMP101785,9.0,5.0,7.0,7.0,7.0,3.0,2.0,5.036314363143632,4.0,2.0,6.0,4.0,6.0,9.0,4.0,1.0,7.0,5.0,8.0,5.0
EMP101786,6.0,1.0,7.0,9.0,4.0,6.0,8.0,5.036314363143632,2.0,5.0,5.0,5.0,7.0,6.0,6.0,1.0,1.0,7.0,7.0,6.0
EMP101787,2.0,6.0,9.0,4.977813852813853,8.0,8.0,4.931536388140162,4.0,8.0,6.0,2.0,4.0,6.0,4.0,3.0,3.0,6.0,1.0,5.0,5.0
EMP101788,4.0,8.0,6.0,7.0,2.0,5.057158410451824,5.0,3.0,1.0,3.0,2.0,6.0,2.0,1.0,5.0,6.0,1.0,5.0,5.02094522019334,1.0
EMP101789,3.0,8.0,4.86058981233244,9.0,6.0,6.0,8.0,1.0,1.0,6.0,4.0,2.0,2.0,8.0,3.0,9.0,5.0,3.0,5.02094522019334,7.0
